matched,noise,pct_error,route_name,sample_rate,segment_id
True,70.0,0.0249988166567,Sealtech Caulking & Wtrprfng_to_Keizer Associates,1.0,320612963977
False,70.0,0.622574951132,Sealtech Caulking & Wtrprfng_to_Keizer Associates,1.0,33291885106
False,70.0,0.169502856285,Sealtech Caulking & Wtrprfng_to_Keizer Associates,1.0,45270817330
True,70.0,0.846747152979,Sealtech Caulking & Wtrprfng_to_Keizer Associates,1.0,481573574281
False,70.0,5.46530612245,Sealtech Caulking & Wtrprfng_to_Keizer Associates,1.0,482211108489
True,70.0,0.255900953273,Sealtech Caulking & Wtrprfng_to_Keizer Associates,1.0,498149119904
True,70.0,-0.138249430256,Sealtech Caulking & Wtrprfng_to_Keizer Associates,1.0,498182674336
False,70.0,0.120106669094,Sealtech Caulking & Wtrprfng_to_Keizer Associates,1.0,786018458162
True,70.0,12.3901606145,Sealtech Caulking & Wtrprfng_to_Keizer Associates,1.0,799333701536
True,70.0,-0.219333279623,Sealtech Caulking & Wtrprfng_to_Keizer Associates,5.0,320612963977
False,70.0,-0.459833902593,Sealtech Caulking & Wtrprfng_to_Keizer Associates,5.0,481338693257
True,70.0,0.19529389045,Sealtech Caulking & Wtrprfng_to_Keizer Associates,5.0,498182674336
True,70.0,0.351176204247,Sealtech Caulking & Wtrprfng_to_Keizer Associates,5.0,518751541152
True,70.0,0.319252732477,Sealtech Caulking & Wtrprfng_to_Keizer Associates,5.0,521737885600
False,70.0,1.67115155253,Sealtech Caulking & Wtrprfng_to_Keizer Associates,5.0,764476512818
False,70.0,0.305860462332,Sealtech Caulking & Wtrprfng_to_Keizer Associates,5.0,79764773426
True,70.0,-0.119068494978,Sealtech Caulking & Wtrprfng_to_Keizer Associates,5.0,799333701536
False,70.0,0.971882418068,Sealtech Caulking & Wtrprfng_to_Keizer Associates,10.0,297124861577
False,70.0,-0.00222650918197,Sealtech Caulking & Wtrprfng_to_Keizer Associates,10.0,481607128713
False,70.0,0.111954635253,Sealtech Caulking & Wtrprfng_to_Keizer Associates,10.0,482177554057
False,70.0,0.346377771932,Sealtech Caulking & Wtrprfng_to_Keizer Associates,10.0,482278217353
True,70.0,0.0130703031526,Sealtech Caulking & Wtrprfng_to_Keizer Associates,10.0,518751541152
True,70.0,-0.0807836800371,Sealtech Caulking & Wtrprfng_to_Keizer Associates,10.0,521737885600
False,70.0,-0.0553487603334,Sealtech Caulking & Wtrprfng_to_Keizer Associates,10.0,759443348018
False,70.0,0.112562045066,Sealtech Caulking & Wtrprfng_to_Keizer Associates,10.0,762832345650
True,70.0,0.502722815649,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,282193139337
True,70.0,0.952515065313,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,320612963977
True,70.0,1.72961471449,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,481573574281
False,70.0,-0.125246097404,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,482211108489
True,70.0,0.10484249391,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,498149119904
True,70.0,-0.122047422924,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,498182674336
True,70.0,-0.241155919841,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,518751541152
True,70.0,-0.0891361146164,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,521737885600
False,70.0,-0.145364870739,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,652438264370
True,70.0,0.502765580285,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,799333701536
False,70.0,1.48949380953,Sealtech Caulking & Wtrprfng_to_Keizer Associates,30.0,292091696777
False,70.0,0.70656368457,Sealtech Caulking & Wtrprfng_to_Keizer Associates,30.0,41210731058
False,70.0,-0.037098420978,Sealtech Caulking & Wtrprfng_to_Keizer Associates,30.0,481607128713
False,70.0,0.218860515311,Sealtech Caulking & Wtrprfng_to_Keizer Associates,30.0,482177554057
True,70.0,-0.209148841787,Sealtech Caulking & Wtrprfng_to_Keizer Associates,30.0,518751541152
True,70.0,-0.161771905171,Sealtech Caulking & Wtrprfng_to_Keizer Associates,30.0,521737885600
False,70.0,1.93685599439,Sealtech Caulking & Wtrprfng_to_Keizer Associates,30.0,59833440818
False,70.0,0.192466204662,Sealtech Caulking & Wtrprfng_to_Keizer Associates,30.0,759443348018
False,70.0,0.192497886418,Sealtech Caulking & Wtrprfng_to_Keizer Associates,30.0,762832345650
False,70.0,1.58078272006,Sealtech Caulking & Wtrprfng_to_Keizer Associates,30.0,79764773426
True,75.0,4.9580928476,Sealtech Caulking & Wtrprfng_to_Keizer Associates,1.0,282193139337
True,75.0,-0.164948517294,Sealtech Caulking & Wtrprfng_to_Keizer Associates,1.0,320612963977
False,75.0,0.266894476894,Sealtech Caulking & Wtrprfng_to_Keizer Associates,1.0,33291885106
False,75.0,0.241564782476,Sealtech Caulking & Wtrprfng_to_Keizer Associates,1.0,45270817330
True,75.0,12.6725584919,Sealtech Caulking & Wtrprfng_to_Keizer Associates,1.0,481573574281
False,75.0,1.25115117329,Sealtech Caulking & Wtrprfng_to_Keizer Associates,1.0,482211108489
False,75.0,0.168057201893,Sealtech Caulking & Wtrprfng_to_Keizer Associates,1.0,786018458162
False,75.0,0.324874606827,Sealtech Caulking & Wtrprfng_to_Keizer Associates,1.0,786052012594
True,75.0,-0.465793638893,Sealtech Caulking & Wtrprfng_to_Keizer Associates,1.0,799333701536
True,75.0,1.08758938823,Sealtech Caulking & Wtrprfng_to_Keizer Associates,5.0,282193139337
True,75.0,-0.327374213307,Sealtech Caulking & Wtrprfng_to_Keizer Associates,5.0,320612963977
True,75.0,-0.0907428571429,Sealtech Caulking & Wtrprfng_to_Keizer Associates,5.0,41177176626
True,75.0,2.78990634342,Sealtech Caulking & Wtrprfng_to_Keizer Associates,5.0,481573574281
True,75.0,0.277694706777,Sealtech Caulking & Wtrprfng_to_Keizer Associates,5.0,498149119904
True,75.0,-0.0468608991767,Sealtech Caulking & Wtrprfng_to_Keizer Associates,5.0,498182674336
True,75.0,-0.00723741037919,Sealtech Caulking & Wtrprfng_to_Keizer Associates,5.0,518751541152
True,75.0,-0.0991978243701,Sealtech Caulking & Wtrprfng_to_Keizer Associates,5.0,521737885600
True,75.0,0.202584687927,Sealtech Caulking & Wtrprfng_to_Keizer Associates,5.0,799333701536
False,75.0,-0.337045962315,Sealtech Caulking & Wtrprfng_to_Keizer Associates,10.0,282226693769
True,75.0,0.148125916384,Sealtech Caulking & Wtrprfng_to_Keizer Associates,10.0,320612963977
False,75.0,0.551768836855,Sealtech Caulking & Wtrprfng_to_Keizer Associates,10.0,481338693257
True,75.0,0.363900182042,Sealtech Caulking & Wtrprfng_to_Keizer Associates,10.0,498149119904
True,75.0,0.0423495662475,Sealtech Caulking & Wtrprfng_to_Keizer Associates,10.0,498182674336
True,75.0,-0.112614915122,Sealtech Caulking & Wtrprfng_to_Keizer Associates,10.0,518751541152
True,75.0,-0.131775737132,Sealtech Caulking & Wtrprfng_to_Keizer Associates,10.0,521737885600
True,75.0,-0.339038967248,Sealtech Caulking & Wtrprfng_to_Keizer Associates,10.0,799333701536
True,75.0,1.49518328466,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,282193139337
True,75.0,2.24066526935,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,320612963977
True,75.0,5.34247429402,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,41177176626
True,75.0,3.53043044756,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,481573574281
False,75.0,-0.31888702377,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,481607128713
False,75.0,-0.25932717957,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,482177554057
False,75.0,-0.0619115008175,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,482278217353
True,75.0,0.14202406281,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,498149119904
True,75.0,0.597250657663,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,498182674336
True,75.0,-0.16039141278,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,518751541152
True,75.0,-0.137858708506,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,521737885600
True,75.0,1.49399246143,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,799333701536
False,75.0,1.11381098088,Sealtech Caulking & Wtrprfng_to_Keizer Associates,30.0,134458497586
False,75.0,2.20948424084,Sealtech Caulking & Wtrprfng_to_Keizer Associates,30.0,134492052018
False,75.0,2.34224593344,Sealtech Caulking & Wtrprfng_to_Keizer Associates,30.0,320042538633
False,75.0,2.34209663404,Sealtech Caulking & Wtrprfng_to_Keizer Associates,30.0,321284052617
True,75.0,0.0590207252326,Sealtech Caulking & Wtrprfng_to_Keizer Associates,30.0,518751541152
True,75.0,-0.0133000386046,Sealtech Caulking & Wtrprfng_to_Keizer Associates,30.0,521737885600
False,75.0,2.81969486382,Sealtech Caulking & Wtrprfng_to_Keizer Associates,30.0,59833440818
False,75.0,1.11397767027,Sealtech Caulking & Wtrprfng_to_Keizer Associates,30.0,67114752562
False,75.0,0.718224625643,Sealtech Caulking & Wtrprfng_to_Keizer Associates,30.0,79764773426
False,75.0,1.82669220488,Sealtech Caulking & Wtrprfng_to_Keizer Associates,30.0,79831882290
False,75.0,1.11400220739,Sealtech Caulking & Wtrprfng_to_Keizer Associates,30.0,918625573426
False,75.0,2.76499546997,Sealtech Caulking & Wtrprfng_to_Keizer Associates,30.0,922249452082
False,75.0,1.11418596195,Sealtech Caulking & Wtrprfng_to_Keizer Associates,30.0,952146450994
False,75.0,0.341755490989,Sealtech Caulking & Wtrprfng_to_Keizer Associates,30.0,99159235122
False,80.0,1.2004494382,Sealtech Caulking & Wtrprfng_to_Keizer Associates,1.0,157980154418
False,80.0,1.1095992468,Sealtech Caulking & Wtrprfng_to_Keizer Associates,1.0,292091696777
False,80.0,-0.153074033811,Sealtech Caulking & Wtrprfng_to_Keizer Associates,1.0,297091307145
False,80.0,0.452546641362,Sealtech Caulking & Wtrprfng_to_Keizer Associates,1.0,33291885106
False,80.0,0.856991151729,Sealtech Caulking & Wtrprfng_to_Keizer Associates,1.0,41210731058
False,80.0,0.15191349293,Sealtech Caulking & Wtrprfng_to_Keizer Associates,1.0,45270817330
False,80.0,-0.302706402413,Sealtech Caulking & Wtrprfng_to_Keizer Associates,1.0,482211108489
False,80.0,2.68421933484,Sealtech Caulking & Wtrprfng_to_Keizer Associates,1.0,59833440818
False,80.0,0.632653099701,Sealtech Caulking & Wtrprfng_to_Keizer Associates,1.0,786018458162
False,80.0,0.222965560175,Sealtech Caulking & Wtrprfng_to_Keizer Associates,1.0,786052012594
False,80.0,1.25243363672,Sealtech Caulking & Wtrprfng_to_Keizer Associates,5.0,134458497586
False,80.0,2.08483275867,Sealtech Caulking & Wtrprfng_to_Keizer Associates,5.0,481405802121
False,80.0,-0.73576995519,Sealtech Caulking & Wtrprfng_to_Keizer Associates,5.0,481774900873
True,80.0,0.266675649531,Sealtech Caulking & Wtrprfng_to_Keizer Associates,5.0,498149119904
True,80.0,-0.135464613718,Sealtech Caulking & Wtrprfng_to_Keizer Associates,5.0,518751541152
True,80.0,-0.0724860040729,Sealtech Caulking & Wtrprfng_to_Keizer Associates,5.0,521737885600
False,80.0,0.917129532012,Sealtech Caulking & Wtrprfng_to_Keizer Associates,5.0,67114752562
False,80.0,1.44897972223,Sealtech Caulking & Wtrprfng_to_Keizer Associates,5.0,918625573426
False,80.0,1.18962436278,Sealtech Caulking & Wtrprfng_to_Keizer Associates,5.0,922249452082
False,80.0,0.26586058854,Sealtech Caulking & Wtrprfng_to_Keizer Associates,5.0,952146450994
True,80.0,0.663141729905,Sealtech Caulking & Wtrprfng_to_Keizer Associates,10.0,282193139337
False,80.0,5.43518516624,Sealtech Caulking & Wtrprfng_to_Keizer Associates,10.0,308466259593
True,80.0,0.448422635615,Sealtech Caulking & Wtrprfng_to_Keizer Associates,10.0,320612963977
False,80.0,0.236920894917,Sealtech Caulking & Wtrprfng_to_Keizer Associates,10.0,33291885106
False,80.0,0.365316682469,Sealtech Caulking & Wtrprfng_to_Keizer Associates,10.0,45270817330
True,80.0,0.362977026122,Sealtech Caulking & Wtrprfng_to_Keizer Associates,10.0,481573574281
False,80.0,-0.232877771365,Sealtech Caulking & Wtrprfng_to_Keizer Associates,10.0,482211108489
False,80.0,2.06454156134,Sealtech Caulking & Wtrprfng_to_Keizer Associates,10.0,516369176480
False,80.0,0.0854089870349,Sealtech Caulking & Wtrprfng_to_Keizer Associates,10.0,516402730912
False,80.0,6.35777525818,Sealtech Caulking & Wtrprfng_to_Keizer Associates,10.0,759007140402
False,80.0,6.35252548126,Sealtech Caulking & Wtrprfng_to_Keizer Associates,10.0,764442958386
False,80.0,0.603490567577,Sealtech Caulking & Wtrprfng_to_Keizer Associates,10.0,786018458162
False,80.0,0.224016352285,Sealtech Caulking & Wtrprfng_to_Keizer Associates,10.0,786052012594
True,80.0,-0.396370875428,Sealtech Caulking & Wtrprfng_to_Keizer Associates,10.0,799333701536
True,80.0,-0.387895498818,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,282193139337
True,80.0,-0.525378512943,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,320612963977
True,80.0,0.111954635253,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,481573574281
True,80.0,0.149565860185,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,498149119904
True,80.0,0.0878199306777,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,498182674336
True,80.0,-0.0921757306974,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,518751541152
True,80.0,-0.15688849024,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,521737885600
True,80.0,-0.486424280971,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,799333701536
True,80.0,-0.636701648497,Sealtech Caulking & Wtrprfng_to_Keizer Associates,30.0,282193139337
False,80.0,4.90444494857,Sealtech Caulking & Wtrprfng_to_Keizer Associates,30.0,284609058441
False,80.0,4.90467477106,Sealtech Caulking & Wtrprfng_to_Keizer Associates,30.0,292058142345
True,80.0,-0.166018955763,Sealtech Caulking & Wtrprfng_to_Keizer Associates,30.0,320612963977
True,80.0,-0.360197329939,Sealtech Caulking & Wtrprfng_to_Keizer Associates,30.0,481573574281
False,80.0,-0.302555972411,Sealtech Caulking & Wtrprfng_to_Keizer Associates,30.0,482211108489
False,80.0,1.81170110396,Sealtech Caulking & Wtrprfng_to_Keizer Associates,30.0,516369176480
False,80.0,0.25750336394,Sealtech Caulking & Wtrprfng_to_Keizer Associates,30.0,516402730912
True,80.0,0.396059779895,Sealtech Caulking & Wtrprfng_to_Keizer Associates,30.0,521737885600
False,80.0,5.74834594395,Sealtech Caulking & Wtrprfng_to_Keizer Associates,30.0,59833440818
False,80.0,2.28332408462,Sealtech Caulking & Wtrprfng_to_Keizer Associates,30.0,79764773426
False,80.0,5.74748835723,Sealtech Caulking & Wtrprfng_to_Keizer Associates,30.0,79831882290
True,80.0,-0.35805157026,Sealtech Caulking & Wtrprfng_to_Keizer Associates,30.0,799333701536
False,85.0,-0.627840657463,Sealtech Caulking & Wtrprfng_to_Keizer Associates,1.0,315546244745
True,85.0,-0.304000537748,Sealtech Caulking & Wtrprfng_to_Keizer Associates,1.0,320612963977
False,85.0,-0.226341655337,Sealtech Caulking & Wtrprfng_to_Keizer Associates,1.0,481338693257
True,85.0,0.347317532664,Sealtech Caulking & Wtrprfng_to_Keizer Associates,1.0,481573574281
False,85.0,6.5949370756,Sealtech Caulking & Wtrprfng_to_Keizer Associates,1.0,482244662921
False,85.0,7.01484299542,Sealtech Caulking & Wtrprfng_to_Keizer Associates,1.0,485432333961
False,85.0,0.184848040032,Sealtech Caulking & Wtrprfng_to_Keizer Associates,1.0,79764773426
True,85.0,0.313204614431,Sealtech Caulking & Wtrprfng_to_Keizer Associates,1.0,799333701536
False,85.0,-0.412082706299,Sealtech Caulking & Wtrprfng_to_Keizer Associates,5.0,315546244745
True,85.0,-0.26612652365,Sealtech Caulking & Wtrprfng_to_Keizer Associates,5.0,320612963977
False,85.0,-0.376581977321,Sealtech Caulking & Wtrprfng_to_Keizer Associates,5.0,481338693257
True,85.0,-0.334792282439,Sealtech Caulking & Wtrprfng_to_Keizer Associates,5.0,481573574281
False,85.0,0.601803457704,Sealtech Caulking & Wtrprfng_to_Keizer Associates,5.0,485432333961
False,85.0,1.68998822887,Sealtech Caulking & Wtrprfng_to_Keizer Associates,5.0,525361764256
False,85.0,0.103520579073,Sealtech Caulking & Wtrprfng_to_Keizer Associates,5.0,79764773426
True,85.0,-0.0984104625212,Sealtech Caulking & Wtrprfng_to_Keizer Associates,5.0,799333701536
False,85.0,0.542245556332,Sealtech Caulking & Wtrprfng_to_Keizer Associates,10.0,315546244745
True,85.0,-0.109283677558,Sealtech Caulking & Wtrprfng_to_Keizer Associates,10.0,320612963977
False,85.0,0.0236045902434,Sealtech Caulking & Wtrprfng_to_Keizer Associates,10.0,481338693257
True,85.0,-0.0213430524379,Sealtech Caulking & Wtrprfng_to_Keizer Associates,10.0,498149119904
True,85.0,-0.164944855521,Sealtech Caulking & Wtrprfng_to_Keizer Associates,10.0,498182674336
True,85.0,-0.120920826064,Sealtech Caulking & Wtrprfng_to_Keizer Associates,10.0,518751541152
True,85.0,0.0926782626389,Sealtech Caulking & Wtrprfng_to_Keizer Associates,10.0,521737885600
False,85.0,2.34494780682,Sealtech Caulking & Wtrprfng_to_Keizer Associates,10.0,737129650738
False,85.0,0.803407524433,Sealtech Caulking & Wtrprfng_to_Keizer Associates,10.0,759443348018
False,85.0,0.171644029456,Sealtech Caulking & Wtrprfng_to_Keizer Associates,10.0,762832345650
True,85.0,-0.30509194846,Sealtech Caulking & Wtrprfng_to_Keizer Associates,10.0,799333701536
True,85.0,0.440375351474,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,282193139337
False,85.0,1.56772064228,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,295178704521
True,85.0,-0.391323247494,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,320612963977
True,85.0,2.66340513311,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,41177176626
False,85.0,0.974457965324,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,45270817330
True,85.0,1.61602700522,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,481573574281
True,85.0,0.502077327574,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,498149119904
True,85.0,-0.168694814106,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,498182674336
False,85.0,0.535723386434,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,498451109792
False,85.0,5.41484081301,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,702702803506
False,85.0,5.41458637858,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,702769912370
False,85.0,0.751303075252,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,786018458162
True,85.0,-0.375298259754,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,799333701536
False,85.0,0.658653811932,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,902016129586
False,85.0,0.617443013903,Sealtech Caulking & Wtrprfng_to_Keizer Associates,30.0,157980154418
False,85.0,1.40910109094,Sealtech Caulking & Wtrprfng_to_Keizer Associates,30.0,297124861577
False,85.0,0.273258495861,Sealtech Caulking & Wtrprfng_to_Keizer Associates,30.0,33291885106
False,85.0,1.06834325765,Sealtech Caulking & Wtrprfng_to_Keizer Associates,30.0,45270817330
False,85.0,1.46468342799,Sealtech Caulking & Wtrprfng_to_Keizer Associates,30.0,652438264370
False,85.0,0.875136624947,Sealtech Caulking & Wtrprfng_to_Keizer Associates,30.0,652471818802
False,85.0,2.39035293127,Sealtech Caulking & Wtrprfng_to_Keizer Associates,30.0,698642717234
False,85.0,1.71214418835,Sealtech Caulking & Wtrprfng_to_Keizer Associates,30.0,702736357938
False,85.0,0.875283924403,Sealtech Caulking & Wtrprfng_to_Keizer Associates,30.0,737196759602
False,85.0,2.37236518727,Sealtech Caulking & Wtrprfng_to_Keizer Associates,30.0,740787083826
False,85.0,0.875283924403,Sealtech Caulking & Wtrprfng_to_Keizer Associates,30.0,762933008946
False,85.0,0.875450286789,Sealtech Caulking & Wtrprfng_to_Keizer Associates,30.0,762966563378
False,85.0,2.31890332499,Sealtech Caulking & Wtrprfng_to_Keizer Associates,30.0,766993095218
False,85.0,0.632372440567,Sealtech Caulking & Wtrprfng_to_Keizer Associates,30.0,786052012594
False,85.0,1.98477515071,Sealtech Caulking & Wtrprfng_to_Keizer Associates,30.0,83858414130
False,90.0,-0.644897959184,Sealtech Caulking & Wtrprfng_to_Keizer Associates,1.0,315546244745
True,90.0,-0.208858049084,Sealtech Caulking & Wtrprfng_to_Keizer Associates,1.0,320612963977
False,90.0,-0.514606741573,Sealtech Caulking & Wtrprfng_to_Keizer Associates,1.0,481338693257
True,90.0,1.35533380267,Sealtech Caulking & Wtrprfng_to_Keizer Associates,1.0,481573574281
False,90.0,6.34693863252,Sealtech Caulking & Wtrprfng_to_Keizer Associates,1.0,482244662921
False,90.0,3.78627931276,Sealtech Caulking & Wtrprfng_to_Keizer Associates,1.0,485432333961
False,90.0,0.262886098395,Sealtech Caulking & Wtrprfng_to_Keizer Associates,1.0,79764773426
True,90.0,-0.1150533142,Sealtech Caulking & Wtrprfng_to_Keizer Associates,1.0,799333701536
False,90.0,0.976101564581,Sealtech Caulking & Wtrprfng_to_Keizer Associates,5.0,292091696777
False,90.0,0.352416345753,Sealtech Caulking & Wtrprfng_to_Keizer Associates,5.0,33291885106
False,90.0,0.767194956055,Sealtech Caulking & Wtrprfng_to_Keizer Associates,5.0,41210731058
False,90.0,0.197219449322,Sealtech Caulking & Wtrprfng_to_Keizer Associates,5.0,45270817330
False,90.0,-0.174290397772,Sealtech Caulking & Wtrprfng_to_Keizer Associates,5.0,482211108489
False,90.0,3.12074962911,Sealtech Caulking & Wtrprfng_to_Keizer Associates,5.0,59833440818
False,90.0,0.29916039997,Sealtech Caulking & Wtrprfng_to_Keizer Associates,5.0,786018458162
False,90.0,0.360037650115,Sealtech Caulking & Wtrprfng_to_Keizer Associates,5.0,786052012594
False,90.0,0.611294274624,Sealtech Caulking & Wtrprfng_to_Keizer Associates,10.0,134458497586
False,90.0,-0.253833719491,Sealtech Caulking & Wtrprfng_to_Keizer Associates,10.0,282226693769
False,90.0,3.34818817027,Sealtech Caulking & Wtrprfng_to_Keizer Associates,10.0,315579799177
False,90.0,3.34258144338,Sealtech Caulking & Wtrprfng_to_Keizer Associates,10.0,481405802121
False,90.0,3.34301754651,Sealtech Caulking & Wtrprfng_to_Keizer Associates,10.0,481607128713
False,90.0,3.34338104557,Sealtech Caulking & Wtrprfng_to_Keizer Associates,10.0,481774900873
False,90.0,3.34637185619,Sealtech Caulking & Wtrprfng_to_Keizer Associates,10.0,482177554057
True,90.0,0.545120821434,Sealtech Caulking & Wtrprfng_to_Keizer Associates,10.0,498149119904
True,90.0,-0.201913875598,Sealtech Caulking & Wtrprfng_to_Keizer Associates,10.0,518751541152
True,90.0,-0.0642928751091,Sealtech Caulking & Wtrprfng_to_Keizer Associates,10.0,521737885600
False,90.0,1.40348047003,Sealtech Caulking & Wtrprfng_to_Keizer Associates,10.0,67114752562
False,90.0,1.70676692198,Sealtech Caulking & Wtrprfng_to_Keizer Associates,10.0,918625573426
False,90.0,1.70616847111,Sealtech Caulking & Wtrprfng_to_Keizer Associates,10.0,922249452082
False,90.0,5.08418348567,Sealtech Caulking & Wtrprfng_to_Keizer Associates,10.0,952146450994
False,90.0,1.21654549609,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,134458497586
False,90.0,0.401257693131,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,315579799177
False,90.0,2.99219293393,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,320042538633
False,90.0,1.67209669346,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,321284052617
False,90.0,0.401323469047,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,481405802121
False,90.0,0.401196247168,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,481607128713
False,90.0,0.400999914649,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,481774900873
False,90.0,0.401185474804,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,482177554057
False,90.0,1.64628067344,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,500598593440
False,90.0,1.37636480217,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,500665702304
False,90.0,1.2280700869,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,516302067616
True,90.0,0.0877504183364,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,518751541152
False,90.0,1.64574815934,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,519556847520
False,90.0,1.22878045803,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,519623956384
False,90.0,0.0261351027684,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,525361764256
False,90.0,4.03346963197,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,59833440818
False,90.0,2.05370904741,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,66443663922
False,90.0,0.410438477829,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,79764773426
False,90.0,4.03340492084,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,79831882290
False,90.0,2.05620586801,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,918625573426
False,90.0,2.05389229405,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,922249452082
False,90.0,1.21647841869,Sealtech Caulking & Wtrprfng_to_Keizer Associates,20.0,952146450994
False,90.0,1.36498887384,Sealtech Caulking & Wtrprfng_to_Keizer Associates,30.0,157980154418
False,90.0,0.858755216516,Sealtech Caulking & Wtrprfng_to_Keizer Associates,30.0,292091696777
False,90.0,0.30269584966,Sealtech Caulking & Wtrprfng_to_Keizer Associates,30.0,297124861577
False,90.0,2.56954256689,Sealtech Caulking & Wtrprfng_to_Keizer Associates,30.0,33291885106
True,90.0,-0.289530557734,Sealtech Caulking & Wtrprfng_to_Keizer Associates,30.0,481573574281
False,90.0,-0.28946433462,Sealtech Caulking & Wtrprfng_to_Keizer Associates,30.0,485432333961
False,90.0,0.823890418777,Sealtech Caulking & Wtrprfng_to_Keizer Associates,30.0,652438264370
False,90.0,0.016631917127,Sealtech Caulking & Wtrprfng_to_Keizer Associates,30.0,762899454514
False,90.0,2.03617096977,Sealtech Caulking & Wtrprfng_to_Keizer Associates,30.0,786052012594
False,90.0,1.36509869811,Sealtech Caulking & Wtrprfng_to_Keizer Associates,30.0,83858414130
True,95.0,-0.0536595195632,Sealtech Caulking & Wtrprfng_to_Keizer Associates,1.0,498149119904
True,95.0,-0.0678231365857,Sealtech Caulking & Wtrprfng_to_Keizer Associates,1.0,518751541152
True,95.0,-0.145778772632,Sealtech Caulking & Wtrprfng_to_Keizer Associates,1.0,521737885600
False,95.0,0.00355327643595,Sealtech Caulking & Wtrprfng_to_Keizer Associates,1.0,652438264370
False,95.0,7.20790790991,Sealtech Caulking & Wtrprfng_to_Keizer Associates,1.0,652471818802
False,95.0,7.0305571452,Sealtech Caulking & Wtrprfng_to_Keizer Associates,1.0,702702803506
False,95.0,5.50898785634,Sealtech Caulking & Wtrprfng_to_Keizer Associates,1.0,702769912370
